"CHANGE_ID","REPORT_DATE","DATE_CLOSED","REPORTER","REQUEST","TABLES_AFFECTED","CODES_AFFECTED","COMMENT","ACTION"
99.78,1999-11-11 00:00:00,1999-11-12 00:00:00,Simon-Pierre Cadieux; Methodex,Correct sign of Japanese longitude shift,Trf_nonpoly,1349,See change record 99.79.,Changed parameter 2 from 13.31 to -13.31.
99.77,1999-11-11 00:00:00,1999-11-12 00:00:00,Simon-Pierre Cadieux; Methodex,Increase precision of Australian transformation parameter values,Trf_nonpoly,1278  1279,,Added remarks to these entries.
99.79,1999-11-11 00:00:00,1999-11-12 00:00:00,Simon-Pierre Cadieux; Methodex,Correct transformation definition,Trf_method  Trf_nonpoly  Vert_offset,9601  9616  9618-9  1257-70  1466-68  5400,,Changed description of methods 9601 9616 9618 9619; changed sign before offset in formula for method 9616; added formulae for 9601 9618-9; reversed sign of parameter 1 for non-poly_tfm 1257-70 1466-68 vert_offset 5404.
99.8,1999-11-15 00:00:00,1999-11-15 00:00:00,Simon-Pierre Cadieux; Methodex,Amend information source,Trf_nonpoly,1463,,Change information source to http://www.geod.emr.ca/html-public/GSDapps/English/NTv2_Fact_Sheet.html
99.811,1999-11-15 00:00:00,1999-11-15 00:00:00,EPSG,Update projection formulae,Tfm_method,9809  9812  9615  9816  9817,Also improved formula symbol font problems in 9801-8  and 9810. However reference to EPSG guidance note #7 where symbol fonts are not corrupted is recommended.,Corrected oblique stereographic (9809) formulae for R and n; oblique mercator (9812 and 9815) formulae for u and U'; Tunisia Mining Grid (9816) coefficients for lon(paris) and E; Lambert Conic Near Conformal (9817) formula for M'.
99.81,1999-09-13 00:00:00,1999-11-15 00:00:00,Simon-Pierre Cadieux; Methodex,Correct Tunisia Mining Grid,Tfm_nonpoly,19937,See also change record 99.811,Amended parameter 1 from 38.81924 to 38.81973; parameter 2 from 7.84257 to 7.83445; parameter 6 from 270.66603 to 270; parameter 7 from 581.95123 to 582.
99.82,1999-11-11 00:00:00,1999-11-15 00:00:00,Simon-Pierre Cadieux; Methodex,Correct Spanish transformations,Trf_poly  Trf_method,1001-3  9617,,Change trf_poly 1001-1003 parameter 9 (coefficient E) from -13336.58 to -13276.58.  Amend example in trf_method 9617.
99.83,1999-11-15 00:00:00,1999-11-15 00:00:00,Simon-Pierre Cadieux; Methodex,Update area of interest to mention Nunavut,Tfm_nonpoly  HorizCS,1182  32610-19,,Added Nunavut to 1182 and 32610-13; replaced Northwest Territories by Nunavut in 32614-19.
99.86,1999-12-02 00:00:00,1999-12-09 00:00:00,Rossano Carlotti; AGIP,Add Guinea data,,,,Added Dabola geodetic datum 6155 geogCS 4155; comment to geogCS 4315 (Conakry); projCS 2063 2064 (Dabola/UTM) 31528 31529 (Conakry/UTM); non_poly tfm 1517-8; trf_path 8898-9; geod_tfm 8498-9.
99.85,1999-12-01 00:00:00,1999-12-01 00:00:00,Simon-Pierre Cadieux; Methodex,Add NAD83(NSRS),,,This was discussed in October 1999.  It was decided that the NSRS system for the US would be added once the adjustment was publicly released; estimated to be in 2002.,None - see comment
99.861,1999-12-02 00:00:00,2000-03-07 00:00:00,EPSG,Add Guinea Bissau data,,,,Added geodetic datum 6165; geogCS 4165; projCS 2095; non-poly tfm 1547; trf_path 8361; geod_trf 8539.
99.87,1999-12-06 00:00:00,2000-03-07 00:00:00,Simon-Pierre Cadieux; Methodex,Add Gunter's link and Ramsden's link,,,"These are measuring tools, not units.  See change request 98.03",Advised reporter.
99.88,1999-12-07 00:00:00,1999-12-09 00:00:00,Simon-Pierre Cadieux; Methodex,Correct information source spellings,UOM_length,9005  9037-9,,Corrected url in information source from www.auslig.gov/au/geodesy/histry.htm to www.auslig.gov.au/geodesy/history.htm
99.89,1999-12-07 00:00:00,1999-12-09 00:00:00,Simon-Pierre Cadieux; Methodex,Correct Swiss transformation,Trf_non-poly  Trf_path  Geod_trf,1257  8561  8161,See change request 97.62 which changed geogCS name from Bern 1898 to CH1903.  The actions herein compliment that amendment.,Deleted trf_nonpoly 1257 and geod_trf 8161 replacing with 1519 and 8500 respectively.  Trf_path 8561 re-used but target CS amended from 4217 to 4149.
99.9,1999-12-07 00:00:00,2000-10-19 00:00:00,Simon-Pierre Cadieux; Methodex,Amend Canada CSRS area of use,HorizCS,4140 2036-38,,"Changed area of use for 4140 from Canada - New Brunswick to Canada - NB, PEI   QC  AB & SK; amended remarks. Added/Corrected CS aliases 4140 2036-38.  Added projCS 2139-53."
99.91,1999-12-07 00:00:00,1999-12-09 00:00:00,Simon-Pierre Cadieux; Methodex,Delete obsolete unknown geodetic datum,Geod_datum  HorizCS,6017  4017,See change request 97.231 in which ellipsoid 7017 was deleted and replaced.,Delete unknown geod_datum 6017 and CS 4017.
99.92,1999-12-20 00:00:00,2000-03-07 00:00:00,Simon-Pierre Cadieux; Methodex,Add statute mile,,,,Added uom_length 9093.
99.93,1999-12-29 00:00:00,2000-01-06 00:00:00,Melita Kennedy; ESRI,Add new US HARNS,,,,Add non-poly tfm 1520-1526 and 1553-54; trf_path 8386-8399 and 8346-49; single geod_trf 8501-8507 and 8551-8552; concatenated geod_trf 8508-8514 and 8553-8554.
99.94,1999-12-29 00:00:00,2000-01-06 00:00:00,Melita Kennedy; ESRI,Correct Austria projection parameters,Trf_nonpolynomial,19947,Reversed parameter 1 and 2 values.,Changed parameter 1 from 13deg 20 min to 47 deg 30 min and parameter 2 from 47 deg 30 min to 13deg 20 min.
99.95,1999-12-29 00:00:00,2000-03-07 00:00:00,Melita Kennedy; ESRI,Check name for Guatemala proj and projCS,Trf_nonpolynomial  HorizCS,18212  30262,,Changed name from Guatemale Sud to Guatemala Sur.
2000.06,2000-02-14 00:00:00,2000-03-07 00:00:00,EPSG,Amended NIMA transformation for Iran,Trf_non-poly,1141  8041,Changed source CS from ED50 to ED50(ED77).,Amended EPSG names for non-poly tfm 1141 and geodetic tfm 8041 from 'ED50 to WGS 84 (9)' to 'ED50(ED77) to WGS 84 (2)'.
99.96,1999-12-29 00:00:00,2000-03-07 00:00:00,Melita Kennedy; ESRI,Check name for South Africa datum and CS,G_datum HorizCS Trf_nonpolynomial  Geod_trf,4148  6148  246-255  1504  1505  8449  8450,,Changed all spellings of Hartbeesthoek to Hartebeesthoek.
99.97,1999-12-29 00:00:00,2000-01-06 00:00:00,Melita Kennedy; ESRI,Check area of use for Japan projCS,Trf_nonpolynomial  HorizCS,17801-13  30161-73,,Amended area of use for zones I through XIII in both projection and projected CS records.
99.98,2000-01-06 00:00:00,2000-03-07 00:00:00,EPSG,Check axis abbreviations for South Africa and Namibia projCSs.,HorizCS,2046-2055  29371-29385  22275-22292,Codes 2046-2055 previously 246-255 - see change record 99.74.,Changed axis 1 abbreviation from W to Y; changed axis 2 abbreviation from S to X.
99.931,2000-01-06 00:00:00,2000-01-06 00:00:00,EPSG,Amend remarks for US HARNS,Trf_nonpolynomial,1474-1503,,Corrected remarks reference from code 4140 to code 4152 in non-poly tfm 1474-1503.  For non-poly tfm 1492 also changed information source.
2000.01,2000-01-25 00:00:00,2000-06-10 00:00:00,Melita Kennedy; ESRI,Add Korean 95 CS and transformation,,,Is this KD85 or 95?,Added geodetic datums 6162 6166; geogCS 4162 4166; proj 18251-53; projCS 2096-98; tfm 1558; tfm path 8343; single_geod_tfm 8558.
2000.02,2000-01-25 00:00:00,2000-10-19 00:00:00,Melita Kennedy; ESRI,Add SIRGAS CS and transformation,,,,Added geodetic datum 6170; geogCS 4170; projCS 31917-22 and 31977-85; geodetic transformation 1581.
2000.03,2000-01-25 00:00:00,2000-03-07 00:00:00,Melita Kennedy; ESRI,Add NIMA Old Hawaiian geogCS and transformations,,,Deformations caused by tectonic motion cause problems with the integrity of this data.,Advised reporter.
2000.04,2000-01-26 00:00:00,2000-03-07 00:00:00,Roger Lott; BP Amoco,Add offshore Brazil transformation data,,,,Added tfm 1548-52; tfm path 8356-60; single_geod_tfm 8540-44.
2000.05,2000-01-28 00:00:00,2000-02-02 00:00:00,Roger Lott; BP Amoco,Correct Kazakststan transformation,Trf_non-poly,1303,,Corrected parameter 1 through 7 values from 43.661; -103.342; -124.117; 1.659; -0.824; 0.653 and 0.590 to 43.822; -108.842; -119.585; 1.455; -0.761; 0.737 and 0.549 respectively.
2000.07,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Change structure of prime meridian relationship in version 5.,Coordinate System,4801-4818  4901-4903,Prime meridian related to geodetic datum instead of geogCS.  Now consistent with ISO 19011 model.,In version 5 for each non-Greenwich geogCS 4801-17 & 4901-03 create a new geodetic datum 6801-17 & 6901-03; relate the relevant prime meridian to the datum; change the geogCS to relate to the new datum.
2000.08,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Modify parameter names for Tunisia Mining Grid method,Tfm_method,9816,This eliminates the ambiguous parameters 'Latitude of Origin' and 'Longitude of Origin'.,Change parameters 1 2 6 and 7 from 'Latitude of Origin'  'Longitude of Origin' 'False Easting' and 'False Northing'  to 'Latitude of False Origin'  'Longitude of False Origin' 'Easting at False Origin' and 'Northing at False Origin' respectively.
2000.091,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Remove unnecessary spaces from US State Plane CS zone names,HorizCS,26748 26750 26756-59 26766-74 26783-85 26796 26801 26803 26948 26956-57  26961-66 26968-74 26983-85 26996 26998 32007 32009-12 32014-15 32017 32019 32030 32036 32045 32055-58 32100 32104 32107 32110-11 32115 32117 32119 32130 32136 32145 32155-58,,Deleted double or trailing spaces from EPSG name.
2000.1,2000-03-07 00:00:00,2000-03-07 00:00:00,Jean-Patrick Girbig; IHS Energy,Add Europe Gauss-Kruger zones and coordinate systems for Yugoslavia.,,,,Added proj 16261-68 and 16361-68; added ProjCS 31265-68.
2000.11,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Correct spelling of Netherlands Vertical CS,VertCS,5709,,"Changed EPSG name spelling from ""Noormal Amsterdam Piel"" to  ""Normaal Amsterdam Peil""."
2000.12,2000-03-07 00:00:00,2000-03-07 00:00:00,Rossano Carlotti; AGIP,Add Equatorial Guinea data,,,No information supplied.,None.
2000.13,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Cuba data,,,,Added projCS 2084-85; tfm 1530; tfm path 8381; single_geod_tfm 8519.
2000.14,2000-03-07 00:00:00,2000-05-10 00:00:00,EPSG,Delete units for interpolation methods,Trf_non-poly,1241 1243 1312-13 1450 1451 1454-57 1461-64 1472 1474-1503 1506-07,Data file and coordinate system names do not have units.  Units are addressed within the application using the data file.,Delete units code.
2000.092,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Remove unnecessary spaces from US SP projection names and abbreviations,Trf_non-poly,10201 10203 10700 10901-02 11001-02 11101-03 11201-02 11301-02 11801-02 12101 12103 12401 12403 12701 12703 12800 13001 13003 13101 13103 14901-04 14931-34,,Deleted double or trailing space from EPSG name and abbreviation fields.
2000.093,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Remove unnecessary spaces from projection names,Trf_non-poly,10231 10233 12702  18171-75,,Deleted double or trailing space from EPSG name field.
2000.094,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Remove unnecessary spaces from projection abbreviations,Trf_non-poly,10600 10630 10730 11900 11930 12530 12630 12830 12900 12930 13200 13230 13800 13830 13930 14100 14130 14400 14430 15201-02 16061 16161 18113-14 18116,,Deleted trailing space from EPSG abbreviation field.
2000.101,2000-03-07 00:00:00,2000-03-07 00:00:00,Jean-Patrick Girbig; IHS Energy,Amend Germany CS,HorizCS,31491-95,Changes name from DHDN / Germany zone x to DHDN / Gauss zone x.,Replaced Germany projCS 31491-95 with 31461-65 respectively.  Deleted proj 18101-05.
2000.15,2000-03-03 00:00:00,2000-05-08 00:00:00,Bruno Ravanas; Total-Fina,Add Cabinda transformation data,,,,Added tfm 1557; tfm path 8344; single_geod_tfm 8557.
2000.16,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Angola transformation data,Trf_non-poly,1321,,Changed parameter values 1 through 3 from -42.5  -342.5 and -228.1 to -41.8  -342.2 and -228.2 respectively.
2000.17,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Argentina data,,,,Added geodetic datums 6160-61; geogCS 4160-61; projCS 2081-82; tfm 1527-28; tfm path 8383-85; single_geod_tfm 8515-16; concat_geod_tfm 8517.
2000.18,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Argentina Tierra del Fuego data,,,,Added projCS 2083-4; tfm 1529; tfm path 8382; single_geod_tfm 8518.
2000.19,2000-03-03 00:00:00,2000-10-19 00:00:00,Bruno Ravanas; Total-Fina,Add Bolivia transformation data,,,,Added geodetic transformations 1582 and 1583.
2000.2,2000-03-03 00:00:00,2000-10-19 00:00:00,Bruno Ravanas; Total-Fina,Correct/add Colombia data,Geodetic Datum  Coordinate System  Coordinate Transformation,6218 6802 4218  4802 21817-18 21891-94 1125 1258 8174,,"Changed name from ""Bogota"" to ""Bogota 1975"" throughout.  Added geod tfm 1597"
2000.21,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add UAE transformation data,,,,Added tfm 1531; tfm path 8380; single_geod_tfm 8520.
2000.22,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Gabon data,,,,Added tfm 1532; tfm path 8379; single_geod_tfm 8521.
2000.23,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Correct Indonesia transformation data,Trf_non-poly,1282,,Reversed signs of parameter values 2 and 3.
2000.24,2000-03-03 00:00:00,2000-10-19 00:00:00,Bruno Ravanas; Total-Fina,Add Iran data,,,Data offered either already in db or not in public use.,None
2000.25,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Libya data,,,,Add geodetic datum 6159; geogCS 4159; Proj 16412; projCS 2068-80 2087.
2000.26,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Myanmar data,,,,Added tfm 1533; tfm path 8378; single_geod_tfm 8522.
2000.27,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Nigeria data,,,,Added tfm 1534; tfm path 8377; single_geod_tfm 8523.
2000.28,2000-03-03 00:00:00,2001-06-05 00:00:00,Bruno Ravanas; Total-Fina,Add Oman data,Coordinate Transformation,1439,,Amended version and added remarks to geod tfm 1439. Added geod tfm 1616-17 and concatenated tfm 8581. Added compound CRS 7410.
2000.29,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Qatar data,HorizCS,4285  28600,,Amended geogCS name from Qatar to Qatar 1974; amended geogCS for projCS 28600 from Qatar 1948 (code 4286) to Qatar 1974 (code 4285).  Amended area of use of geogCS 4270 and projCS 27039.  Added tfm 1535-36; tfm path 8375-76; single_geod_tfm 8524-25.
2000.3,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Thailand data,,,,Added tfm 1537; tfm path 8374; single_geod_tfm 8526.
2000.31,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Tunisia data,,,,Added proj 16411; projCS 2088; tfm 1538; tfm path 8373; single_geod_tfm 8527.
2000.32,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Venezuela data,,,Data offered either already in db or not in public use.,None.
2000.33,2000-03-03 00:00:00,2000-03-07 00:00:00,Bruno Ravanas; Total-Fina,Add Yemen data,,,,Added geodetic datums 6163-64; geogCS 4163-64; projCS 2089-92;  tfm 1539-40; tfm path 8370-72; single_geod_tfm 8528-29; concat_geod_tfm 8530.
2000.34,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Add International metre alias,,,,Added unit of measure alias 9091 (version 5 only).
2000.36,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Add Egypt transformation data.,,,,Added tfm 1545-46; tfm path 8362-64; single_geod_tfm 8536 8538; concat geod tfm 8537.
2000.38,2000-04-07 00:00:00,2000-04-08 00:00:00,Martin Daly;  Cadcorp,Remove double spaces from EPSG names,Trf_non-poly  HorizCS  Geod_trf,10201 10203 10231 10233 18171-5 26948 26958-59 26961-74 26983-84 26996 26998 32107 32115 32117 8393,These corrections already made - see change requests 2000.091-2000.094,Advised reporter.
2000.37,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Change Dutch projectedCS name.,HorizCS,28991-92,,Changed projCS names from RD / Netherlands New [Old] to Amersfoort / RD New [Old].
2000.39,2000-04-20 00:00:00,2000-04-23 00:00:00,Melita Kennedy; ESRI,Correct Indian grid FE and FN,Tfm_nonpoly,18231-5  18238,Conversion from yards to metres transposed.,For 18231-5 amended parameter 6 from 2743185.69 to 2743195.5 and parameter 7 from 914395.23 to 914398.5;  for 18238 amended parameter 6 from 2743195.5  to 2743185.69 and parameter 7 from 914398.5 to 914395.23.
2000.351,2000-03-07 00:00:00,2000-03-07 00:00:00,EPSG,Amend Trinidad and Tobago data,HorizCS  Tfm_non-poly,27120  1295 1307,,Amended abbreviation for projCS 27120 from 'Naparima / UTM 20N' to 'Naparima 1972 / UTM 20N'.  Replaced single geod tfm 1295 with 1555 and geod tfm 8212 with 8555. Added tfm_nonpoly 1556; tfm_path 8345; geod_tfm 8556.
2000.4,2000-05-01 00:00:00,2000-10-19 00:00:00,Melita Kennedy; ESRI,Alternative definition for Belgium grid,Coordinate System; Coordinate Transformation; Transformation Method,31300  19902  9803,,Added proj 19961; projCS 31370. Added remarks to proj 19902; projCS 31300 and tfm method 9803.  Added geod tfm 1609-10.
2000.41,2000-05-02 00:00:00,2000-10-19 00:00:00,Jim Cain; Baker Hughes,Check War Office ellipsoid parameters.,Ellipsoid,7029,There has been confusion with foot-metre conversions.  See also change record 2000.71.,Added Length Unit 9094.  Changed War Office ellipsoid sma from 6378300.583 to 6378300; added alias and remarks.
99.99,2000-01-06 00:00:00,2000-05-07 00:00:00,Alan Reid; Reid Geophysical,Harmonise POSC and EPSG unit abbreviations,UoM_Angle  UoM_Length  UoM_Scale,2046-2055  29371-29385  22275-22292,Codes 2046-2055 previously 246-255 - see change record 99.74.,Changed axis 1 abbreviation from W to Y; changed axis 2 abbreviation from S to X.
2000.42,2000-05-03 00:00:00,2000-05-03 00:00:00,Gary Masters; POSC,Remove codes from unknown datums and geogCS,Geodetic Datum;  Coordinate System,6000-6045;  4000-4045,v5.0 only.,Amended names of unspecified datums and unknown geogCSs to include ellipsoid names rather than code.
2000.451,2000-06-10 00:00:00,2001-11-06 00:00:00,EPSG,Make forms and reports aesthetically consistent.,,,Not implemented in v5.,Implemented in v6.
2000.43,2000-05-01 00:00:00,2000-05-08 00:00:00,Melita Kennedy; ESRI,Add S-JTSK system for Czech Republic.,,,Already added. See 99.71.,Advised reporter.
2000.44,2000-05-10 00:00:00,2000-06-10 00:00:00,Simon-Pierre Cadieux; Methodex,Add transformation for Western Australia,,,,Added tfm 1559; tfm path 8341-42; single_geod_tfm 8559; concat geod tfm 8560.
2000.452,2000-06-10 00:00:00,2000-10-19 00:00:00,EPSG,Improve depiction of aliases on forms.,,,Implemented in v5.1of database,Changed access to Aliases from Command Button to embedded subform for all affected object types.
2000.481,2000-06-26 00:00:00,2000-06-26 00:00:00,EPSG,Version 4.5 release,,,Data update.  Changes through 2000.47 but with actions still remaining on some earlier change requests.,Version 4.5 database to web site.
2000.482,2000-06-26 00:00:00,2000-06-26 00:00:00,EPSG,Version 5.0 release,,,Database structure update.  Changes through 2000.47 but with actions still remaining on some earlier change requests.,Version 5.0 database to web site.
2000.46,2000-06-08 00:00:00,2000-06-10 00:00:00,Bruno Ravanas; Total-Fina,Add Suriname projCSs,HorizCS,24821,Suriname Stereographic not added as geodetic datum uncertain.,Added proj 17054 19954 19955; projCS 31154 31170 31171.  Deleted Suriname from area of use for 24821(PSAD56 / UTM 21N).
2000.47,2000-06-10 00:00:00,2000-06-23 00:00:00,Tony Maultsby; Conoco,Clarify Algeria Voirol Unifie,HorizCS  Geod_datum  Geod_trf Trf_path Trf_non-poly,4305 4812 30591-92 8158 8171 8177 8558 8574-75 1255 1267,,Replaced projCS 30591-92 with projCS 30791-92.  Deleted geogCS 4305 4812 geod datum 6305 6812. Added geogCS 4819 and to v5 only geod datum 6819.  Renamed tfm 1255 (and in v4.5 geod tfm 8158) from Voirol Unifie... to Nord Sahara....
2000.471,2000-06-10 00:00:00,2000-06-23 00:00:00,Tony Maultsby; Conoco,Clarify Algeria transformations,,,,Added non_poly tfm 1560; trf_path 8339-8340; geod_trf 8561-62.
2000.453,2000-06-23 00:00:00,2001-11-06 00:00:00,EPSG,Move v5 Area table ISO fields to Alias table,,,,Retained in v6.1 Area table.
2000.49,2000-06-21 00:00:00,2000-10-19 00:00:00,Richard Wylde; SIMA,Add new north Norway transformation,,,See 99.271 for area east of 5 deg E.,Added geod tfm 1588-90 and concatenated tfm 8569-70.
2000.71,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add pre-metric Ghana data,,,See also change record 2000.41.,Added UoM 9094; geodetic datum 6168; geogCS 4168; proj 17001 and 19959; projCS 2136-37; geodetic transformation 1569-70 and concat tfm 8571.  Added remarks to geod datum 6250 and proj 19904.
2000.72,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Change ETRF89 to ETRS89,Geodetic Datum; Coordinate System; Coordinate Transformation,6258;  4258  25828-38 25884; 1149 1273 1331 1437 8570,See change records 99.111 and 99.112,"Changed ETRF to ETRS on names and added alias ETRF for geodetic datum 6258;  geogCS 4258, projCS 25828-38, 25884; geod tfm 1149 1309 1273 1310 1331 1437; concat tfm 8570."
2000.5,2000-06-22 00:00:00,2001-11-06 00:00:00,Paul Hopgood; Hydrosearch,Link change table to records.,,,,Not considered to be necessary.
2000.51,2000-06-22 00:00:00,2001-11-06 00:00:00,Paul Hopgood; Hydrosearch,Link area table to records.,,,,Implemented in v6.1.
2000.52,2000-07-05 00:00:00,2000-10-19 00:00:00,Melita Kennedy; ESRI,Add American Samoa data,,,,Added geodetic datum 6169; geogCS 4169; proj 15300; projCS 2155-56; geodetic tfm 1577-79 8474-75
2000.53,2000-07-14 00:00:00,2000-10-19 00:00:00,"Roger Lott, BP Amoco",Correct names for Qatar transformations,Coordinate Transformation,1210  1535-36,"Effectively changes name from ""Qatar to WGS 84"" to ""Qatar 1974 to WGS 84"".","Deleted tfm 1210 and 1535.  Added tfm 1561 and 1562.  Changed area of use, info source and remarks for 1236."
2000.531,2000-07-14 00:00:00,2000-10-19 00:00:00,"Roger Lott, BP Amoco",Add Qatar transformation,,,,Added tfm 1563.
2000.54,2000-07-19 00:00:00,2000-10-19 00:00:00,EPSG,Correct single geodetic transformation show fields,Coordinate Transformation,1100-1106  1470,,Change Show field from No to Yes.
2000.55,2000-08-04 00:00:00,2000-10-19 00:00:00,EPSG,Correct North Sea transformation remarks,Coordinate Transformation,1025,,Changed remarks comments A1-A15 and B1-B15 to A0-A14 and B0-B14.
2000.472,2000-08-15 00:00:00,2000-10-19 00:00:00,EPSG,Amend Algeria Lambert projection remarks,Coordinate Transformation,18021-22,Overlooked in change request 2000.47,"Changed remarks from ""Voirol Unifie 1960"" to ""Nord Sahara 1959""."
2000.56,2000-09-05 00:00:00,2000-10-19 00:00:00,Richard Wylde; SIMA,Update Netherlands CS and transformation information,,,,Add compound CS 7408; geod tfm 1571; concat tfm 8572.  Amended remarks for geod datum 6289.
2000.57,2000-10-03 00:00:00,2000-10-19 00:00:00,Simon-Pierre Cadieux; Methodex,Add new Quebec transformation data and old projected CS,,,,Added geod tfm 1572-76 and concat tfm 8564-66.  Changed: area of use for 1463; remarks for 1451 1462 8243 8394 8404; version for 1313 1451 1462.  Added projCS 32098 and 2138.
2000.58,2000-07-29 00:00:00,2000-10-19 00:00:00,Alan Reid; Reid Geophysical,Resolve problem with running db under Access 2000 and NT,,,Converted MSAccess2000 problems with this database have not appeared when running under Win2000,Add comments to Readme file to indicate the operating system issue  when running Access2000.
2000.59,2000-07-21 00:00:00,2000-10-19 00:00:00,Melita Kennedy; ESRI,Check bin grid scale units,Unit of measure,9204-11,,Changed UoM type from scale to length.
2000.6,2000-07-21 00:00:00,2000-10-19 00:00:00,Roel Nicolai; Shell,Correct Borneo RSO definition,Transformation Method; Coordinate System; Coordinate Transformation,9812  9815; 19912;  29871-73,"The change of projection parameters to be consistent with source information requires a change of method.  19912 used method 9812, 19956-58 using method 9815 are equivalent.",Deleted projection 19912 and replaced it with 19956-58; amended projCSs 29871-73 to link to proj 19956-58 respectively instead of 19912.  Corrected formulae and examples for tfm methods 9812 and 9815.
2000.611,2000-10-05 00:00:00,2000-10-19 00:00:00,Roger Lott; bp,Add British transformations,,,,Added transformation parameter 8664; transformation method 9633; geodetic transformation 1036; concatenated transformation 8567.
2000.62,2000-10-06 00:00:00,2001-06-05 00:00:00,K R Santhosh; Coordinates India,Add Indian polyconic projection,,,Definition required.,Case closed as no info received from reporter.
2000.63,2000-10-03 00:00:00,2000-10-19 00:00:00,Andre Verville; Softmap,Add military grid reference system,,,"Outside scope of EPSG db because it is an area indexing system, not a coordinate system.",Informed reporter
2000.581,2000-08-03 00:00:00,2000-10-19 00:00:00,Mario Hilgemeier; Megatel,Provide Access 2000 version of db,,,See 2000.58,Comments made to readme file.
2000.64,2000-10-19 00:00:00,2002-01-18 00:00:00,EPSG,Allow forms and reports to include alias within filtering by name,,,,Completed on reports v6.1 but not possible on subforms.
2000.65,2000-10-19 00:00:00,2001-06-05 00:00:00,EPSG,Add facility for user logo on forms and reports,,,,Fully implemented in v5.2 and v6.0.
2000.66,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Correct New Brunswick transformation detail,Coordinate Transformation,1472,,"Change tfm name from ""ATS 77..."" to ""ATS77 ... "" and file name from NT7783v2.gsb to NB7783v2.gsb"
2000.67,2000-10-19 00:00:00,2001-08-15 00:00:00,EPSG,Replace concatenation of ITRF-based CRS to WGS84,,,,See change records 2001.221-2001.228
2000.681,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Update binary transformation data for Australia,,1459 1464 8408,,Added geod tfms 1594-1596; concat tfms 8576-78  Remarks added to tfms 1459 1464 8408
2000.69,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add country names to continental CS and transformations,Coordinate System; Coordinate Transformation,Many,,Amended Area of Use field as appropriate.
2000.701,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add New Zealand GD2000 and transformations,,,,Added geodetic datum 6167 and geogCS 4167.  Added transformations 1564-1568 and 8563.
2000.702,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Amend New Zealand GD49 name,Coordinate System; Geodetic Datum; Coordinate Transformation,4272  27200  27291-92  6272  1151,,"In geogCS 4272, projCS 27200 27291-92 and geodetic transformation 1151, changed name from GD49 to NZGD49; added alias GD49. Added second alias to geodetic datum 6272."
2000.703,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add New Zealand meridional circuits,,,,Added proj 17901-28 and 17931-58; projCS 2105-2132 and 27205-27232.
2000.704,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add New Zealand offshore UTM CS,,,,Added projCS 2133-2135 and 27258-27260.
2000.73,2000-10-19 00:00:00,2000-10-19 00:00:00,EPSG,Add French RGF93 CS,,,,Added geodetic datum 6171; geogCS 4171; geod tfm 1591; concat tfm 8573; proj 18085; projCS 2154
2000.601,2000-10-19 00:00:00,2000-10-19 00:00:00,Roel Nicolai; Shell,Add Borneo transformation,,,,Added geod tfm 1592.
