area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
2970,Mauritania - 12°W to 6°W,Mauritania - between 12°W and 6°W.,14.73,27.31,-12,-6,,,,,,OGP,OGP,2008/06/23,2008.045,0
2971,Mauritania - west of 12°W,Mauritania - west of 12°W.,14.73,27.31,-18,-12,,,,,,OGP,OGP,2008/06/23,2008.045,0
2972,Mauritania - Nouakchutt,Mauritania - Nouakchutt.,17.8,18.3,-16.67,-15.75,,,,,,OGP,OGP,2010/03/30,2009.106,0
2973,"USA - CONUS south of 41°N, west of 112°W - onshore","United States (USA) - CONUS south of 41°N and west of 112°W - onshore - Arizona; California; Nevada; Utah.",31.64,41,-124.44,-112,,,,,,OGP,OGP,2011/06/20,2008.045 2008.070 2011.041,0
2974,"USA - CONUS south of 41°N, 112°W to 95°W - onshore","United States (USA) - CONUS south of 41°N and between 112°W and 95°W - onshore - Arizona; Colorado; Iowa; Kansas; Missouri; Nebraska; New Mexico; Oklahoma; Texas; Utah.",25.84,41,-112,-95,,,,,,OGP,OGP,2011/06/20,2008.045 2008.070 2011.041,0
2975,"USA - CONUS south of 41°N, 95°W to 88°W - onshore","United States (USA) - CONUS south of 41°N and between 95°W and 88°W - onshore - Alabama; Arkansas; Illinois; Indiana; Iowa; Kansas; Kentucky; Louisiana; Mississippi; Missouri; Oklahoma; Tennessee; Texas.",28.85,41,-95,-88,,,,,,OGP,OGP,2011/08/17,2008.045 2008.070 2011.041 2011.069,0
2976,"USA - CONUS south of 41°N, east of 88°W - onshore","United States (USA) - CONUS south of 41°N and east of 88°W - onshore - Alabama; Delaware; Florida; Georgia; Illinois; Indiana; Kentucky; Maryland; New Jersey; New York; North Carolina; Ohio; Pennsylvania; South Carolina; Tennessee; Virginia; West Virginia.",24.41,41,-88,-71.91,,,,,,OGP,OGP,2011/08/17,2008.045 2008.070 2011.041 2011.069,0
2977,"USA - CONUS north of 41°N, west of 112°W - onshore","United States (USA) - CONUS north of 41°N and west of 112°W - onshore - California; Idaho; Montana; Nevada; Oregon; Utah; Washington.",41,49.05,-124.79,-112,,,,,,OGP,OGP,2011/07/27,2008.045 2008.070 2011.041 2011.067,0
2978,"USA - conus north of 41°N, 112°W to 95°W",United States (USA) - CONUS north of 41°N and between 112°W and 95°W.,41,49.38,-112,-95,,,,,,OGP,OGP,2011/07/27,2008.045 2008.070 2011.067,0
2979,"USA - conus north of 41°N, 95°W to 88°W",United States (USA) - CONUS north of 41°N and between 95°W and 88°W.,41,49.36,-95,-88,,,,,,OGP,OGP,2011/07/27,2008.045 2008.070 2011.067,0
2980,"USA - CONUS north of 41°N, east of 88°W - onshore","United States (USA) - CONUS north of 41°N and east of 88°W - onshore - Connecticut; Illinois; Indiana; Maine; Massachusetts; Michigan; New Hampshire; New Jersey; New York; Ohio; Pennsylvania; Rhode Island; Vermont; Wisconsin.",41,48.17,-88,-66.92,,,,,,OGP,OGP,2011/06/20,2008.045 2008.070 2011.041,0
2981,Nigeria - offshore,Nigeria - offshore.,2.25,6.4,2.7,8.55,,,,,,,OGP,2004/03/23,,0
2982,Pakistan - Karachi,Pakistan - Karachi.,24.8,25.1,66.8,67.2,,,,,,OGP,OGP,2004/10/14,,0
2983,Pakistan - East Sind,Pakistan - East Sind.,26,27,68,71.1,,,,,,OGP,OGP,2004/10/14,,0
2984,Pakistan - Badin and Mehran,Pakistan - Badin and Mehran blocks.,24,25.36,67.8,68.79,,,,,,OGP,OGP,2004/10/14,,0
2985,Pakistan - offshore Indus,Pakistan - offshore Indus fan.,22,25.5,65,69,,,,,,OGP,OGP,2004/10/14,,0
2986,Australia - South Australia,Australia - South Australia (SA).,-38.4,-26,129,141,,,,,,OGP,OGP,2004/10/20,,0
2987,Libya - Amal,Libya - Amal field.,29.2,29.6,21,21.3,,,,,,OGP,OGP,2004/11/02,,0
2988,"Channel Islands - Jersey, Les Ecrehos and Les Minquiers","Channel Islands - Jersey, Les Ecrehos and Les Minquiers - onshore and offshore.",48.93,49.34,-2.3,-1.98,,JE,JEY,832,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/06/30,2007.072 2008.070 2011.055,0
2989,"Channel Islands - Guernsey, Alderney, Sark","Channel Islands - Guernsey, Alderney, Sark, Herm, Brecqhou, Jethou, Lihou - onshore and offshore.",49.4,49.75,-2.75,-2.13,,GG,GGY,831,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2011/06/30,2008.070 2011.055,0
2990,Australia - Queensland - Brisbane,"Australia - Queensland (Qld) - Brisbane area:- local authorities in south-east Queensland: Gold Coast, Logan, Beaudesert, Redcliffe, Redlands, Pine Rivers, Caboolture, Caloundra, Maroochy, Noosa, Maryborough; local authorities in north-east NSW: Tweed, Byron, Lismore, Ballina and Richmond Valley.",-29,-25,152.3,153.7,,,,,,OGP,OGP,2010/02/18,2010.005,0
2991,"Antarctica - 60°S to 64°S, 72°W to 60°W (SP19-20)",Antarctica - 60°S to 64°S and 72°W to 60°W.,-64,-60,-72,-60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2992,"Antarctica - 60°S to 64°S, 60°W to 48°W (SP21-22)",Antarctica - 60°S to 64°S and 60°W to 48°W.,-64,-60,-60,-48,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2993,"Antarctica - 60°S to 64°S, 48°W to 36°W (SP23-24)",Antarctica - 60°S to 64°S and 48°W to 36°W.,-64,-60,-48,-36,,,,,,Scientific Committee for Antarctic Research,OGP,2008/07/05,2008.045 2008.054,0
2994,"Antarctica - 64°S to 68°S, 180°W to 168°W (SQ01-02)",Antarctica - 64°S to 68°S and 180°W to 168°W.,-68,-64,-180,-168,,,,,,Scientific Committee for Antarctic Research,OGP,2008/07/05,2008.045 2008.054,0
2995,"Antarctica - 64°S to 68°S, 72°W to 60°W (SQ19-20)",Antarctica - 64°S to 68°S and 72°W to 60°W.,-68,-64,-72,-60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2996,"Antarctica - 64°S to 68°S, 60°W to 48°W (SQ21-22)",Antarctica - 64°S to 68°S and 60°W to 48°W.,-68,-64,-60,-48,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2997,"Antarctica - 64°S to 68°S, 36°E to 48°E (SQ37-38)",Antarctica - 64°S to 68°S and 36°E to 48°E.,-68,-64,36,48,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2998,"Antarctica - 64°S to 68°S, 48°E to 60°E (SQ39-40)",Antarctica - 64°S to 68°S and 48°E to 60°E.,-68,-64,48,60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2999,"Antarctica - 64°S to 68°S, 60°E to 72°E (SQ41-42)",Antarctica - 64°S to 68°S and 60°E to 72°E.,-68,-64,60,72,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3000,"Antarctica - 64°S to 68°S, 72°E to 84°E (SQ43-44)",Antarctica - 64°S to 68°S and 72°E to 84°E.,-68,-64,72,84,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3001,"Antarctica - 64°S to 68°S, 84°E to 96°E (SQ45-46)",Antarctica - 64°S to 68°S and 84°E to 96°E.,-68,-64,84,96,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3002,"Antarctica - 64°S to 68°S, 96°E to 108°E (SQ47-48)",Antarctica - 64°S to 68°S and 96°E to 108°E.,-68,-64,96,108,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3003,"Antarctica - 64°S to 68°S, 108°E to 120°E (SQ49-50)",Antarctica - 64°S to 68°S and 108°E to 120°E.,-68,-64,108,120,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3004,"Antarctica - 64°S to 68°S, 120°E to 132°E (SQ51-52)",Antarctica - 64°S to 68°S and 120°E to 132°E.,-68,-64,120,132,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3005,"Antarctica - 64°S to 68°S, 132°E to 144°E (SQ53-54)",Antarctica - 64°S to 68°S and 132°E to 144°E.,-68,-64,132,144,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3006,"Antarctica - 64°S to 68°S, 144°E to 156°E (SQ55-56)",Antarctica - 64°S to 68°S and 144°E to 156°E.,-68,-64,144,156,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3007,"Antarctica - 64°S to 68°S, 156°E to 168°E (SQ57-58)",Antarctica - 64°S to 68°S and 156°E to 168°E.,-68,-64,156,168,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3008,"Antarctica - 68°S to 72°S, 108°W to 96°W (SR13-14)",Antarctica - 68°S to 72°S and 108°W to 96°W.,-72,-68,-108,-96,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3009,"Antarctica - 68°S to 72°S, 96°W to 84°W (SR15-16)",Antarctica - 68°S to 72°S and 96°W to 84°W.,-72,-68,-96,-84,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3010,"Antarctica - 68°S to 72°S, 84°W to 72°W (SR17-18)",Antarctica - 68°S to 72°S and 84°W to 72°W.,-72,-68,-84,-72,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3011,"Antarctica - 68°S to 72°S, 72°W to 60°W (SR19-20)",Antarctica - 68°S to 72°S and 72°W to 60°W.,-72,-68,-72,-60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3012,"Antarctica - 68°S to 72°S, 24°W to 12°W (SR27-28)",Antarctica - 68°S to 72°S and 24°W to 12°W.,-72,-68,-24,-12,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3013,"Antarctica - 68°S to 72°S, 12°W to 0°W (SR29-30)",Antarctica - 68°S to 72°S and 12°W to 0°W.,-72,-68,-12,0,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3014,"Antarctica - 68°S to 72°S, 0°E to 12°E (SR31-32)",Antarctica - 68°S to 72°S and 0°E to 12°E.,-72,-68,0,12,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3015,"Antarctica - 68°S to 72°S, 12°E to 24°E (SR33-34)",Antarctica - 68°S to 72°S and 12°E to 24°E.,-72,-68,12,24,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3016,"Antarctica - 68°S to 72°S, 24°E to 36°E (SR35-36)",Antarctica - 68°S to 72°S and 24°E to 36°E.,-72,-68,24,36,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3017,"Antarctica - 68°S to 72°S, 36°E to 48°E (SR37-38)",Antarctica - 68°S to 72°S and 36°E to 48°E.,-72,-68,36,48,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3018,"Antarctica - 68°S to 72°S, 48°E to 60°E (SR39-40)",Antarctica - 68°S to 72°S and 48°E to 60°E.,-72,-68,48,60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3019,"Antarctica - 68°S to 72°S, 60°E to 72°E (SR41-42)",Antarctica - 68°S to 72°S and 60°E to 72°E.,-72,-68,60,72,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3020,"Antarctica - 68°S to 72°S, 72°E to 84°E (SR43-44)",Antarctica - 68°S to 72°S and 72°E to 84°E.,-72,-68,72,84,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3021,"Antarctica - 68°S to 72°S, 84°E to 96°E (SR45-46)",Antarctica - 68°S to 72°S and 84°E to 96°E.,-72,-68,84,96,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3022,"Antarctica - 68°S to 72°S, 96°E to 108°E (SR47-48)",Antarctica - 68°S to 72°S and 96°E to 108°E.,-72,-68,96,108,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3023,"Antarctica - 68°S to 72°S, 108°E to 120°E (SR49-50)",Antarctica - 68°S to 72°S and 108°E to 120°E.,-72,-68,108,120,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3024,"Antarctica - 68°S to 72°S, 120°E to 132°E (SR51-52)",Antarctica - 68°S to 72°S and 120°E to 132°E.,-72,-68,120,132,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3025,"Antarctica - 68°S to 72°S, 132°E to 144°E (SR53-54)",Antarctica - 68°S to 72°S and 132°E to 144°E.,-72,-68,132,144,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3026,"Antarctica - 68°S to 72°S, 144°E to 156°E (SR55-56)",Antarctica - 68°S to 72°S and 144°E to 156°E.,-72,-68,144,156,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3027,"Antarctica - 68°S to 72°S, 156°E to 168°E (SR57-58)",Antarctica - 68°S to 72°S and 156°E to 168°E.,-72,-68,156,168,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3028,"Antarctica - 68°S to 72°S, 168°E to 180°E (SR59-60)",Antarctica - 68°S to 72°S and 168°E to 180°E.,-72,-68,168,180,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3029,"Antarctica - 72°S to 76°S, 162°W to 144°W (SS04-06)",Antarctica - 72°S to 76°S and 162°W to 144°W.,-76,-72,-168,-144,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3030,"Antarctica - 72°S to 76°S, 144°W to 126°W (SS07-09)",Antarctica - 72°S to 76°S and 144°W to 126°W.,-76,-72,-144,-126,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3031,"Antarctica - 72°S to 76°S, 126°W to 108°W (SS10-12)",Antarctica - 72°S to 76°S and 126°W to 108°W.,-76,-72,-126,-108,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3032,"Antarctica - 72°S to 76°S, 108°W to 90°W (SS13-15)",Antarctica - 72°S to 76°S and 108°W to 90°W.,-76,-72,-108,-90,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3033,"Antarctica - 72°S to 76°S, 90°W to 72°W (SS16-18)",Antarctica - 72°S to 76°S and 90°W to 72°W.,-76,-72,-90,-72,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3034,"Antarctica - 72°S to 76°S, 72°W to 54°W (SS19-21)",Antarctica - 72°S to 76°S and 72°W to 54°W.,-76,-72,-72,-54,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3035,"Antarctica - 72°S to 76°S, 36°W to 18°W (SS25-27)",Antarctica - 72°S to 76°S and 36°W to 18°W.,-76,-72,-36,-18,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3036,"Antarctica - 72°S to 76°S, 18°W to 0°W (SS28-30)",Antarctica - 72°S to 76°S and 18°W to 0°W.,-76,-72,-18,0,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3037,"Antarctica - 72°S to 76°S, 0°E to 18°E (SS31-33)",Antarctica - 72°S to 76°S and 0°E to 18°E.,-76,-72,0,18,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3038,"Antarctica - 72°S to 76°S, 18°E to 36°E (SS34-36)",Antarctica - 72°S to 76°S and 18°E to 36°E.,-76,-72,18,36,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3039,"Antarctica - 72°S to 76°S, 36°E to 54°E (SS37-39)",Antarctica - 72°S to 76°S and 36°E to 54°E.,-76,-72,36,54,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3040,"Antarctica - 72°S to 76°S, 54°E to 72°E (SS40-42)",Antarctica - 72°S to 76°S and 54°E to 72°E.,-76,-72,54,72,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3041,"Antarctica - 72°S to 76°S, 72°E to 90°E (SS43-45)",Antarctica - 72°S to 76°S and 72°E to 90°E.,-76,-72,72,90,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3042,"Antarctica - 72°S to 76°S, 90°E to 108°E (SS46-48)",Antarctica - 72°S to 76°S and 90°E to 108°E.,-76,-72,90,108,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3043,"Antarctica - 72°S to 76°S, 108°E to 126°E (SS49-51)",Antarctica - 72°S to 76°S and 108°E to 126°E.,-76,-72,108,126,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3044,"Antarctica - 72°S to 76°S, 126°E to 144°E (SS52-54)",Antarctica - 72°S to 76°S and 126°E to 144°E.,-76,-72,126,144,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3045,"Antarctica - 72°S to 76°S, 144°E to 162°E (SS55-57)",Antarctica - 72°S to 76°S and 144°E to 162°E.,-76,-72,144,162,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3046,"Antarctica - 72°S to 76°S, 162°E to 180°E (SS58-60)",Antarctica - 72°S to 76°S and 162°E to 180°E.,-76,-72,162,180,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3047,"Antarctica - 76°S to 80°S, 180°W to 156°W (ST01-04)",Antarctica - 76°S to 80°S and 180°W to 156°W.,-80,-76,-180,-156,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3048,"Antarctica - 76°S to 80°S, 156°W to 132°W (ST05-08)",Antarctica - 76°S to 80°S and 156°W to 132°W.,-80,-76,-156,-132,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3049,"Antarctica - 76°S to 80°S, 132°W to 108°W (ST09-12)",Antarctica - 76°S to 80°S and 132°W to 108°W.,-80,-76,-132,-108,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3050,"Antarctica - 76°S to 80°S, 108°W to 84°W (ST13-16)",Antarctica - 76°S to 80°S and 108°W to 84°W.,-80,-76,-108,-84,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3051,"Antarctica - 76°S to 80°S, 84°W to 60°W (ST17-20)",Antarctica - 76°S to 80°S and 84°W to 60°W.,-80,-76,-84,-60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3052,"Antarctica - 76°S to 80°S, 60°W to 36°W (ST21-24)",Antarctica - 76°S to 80°S and 60°W to 36°W.,-80,-76,-60,-36,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3053,"Antarctica - 76°S to 80°S, 36°W to 12°W (ST25-28)",Antarctica - 76°S to 80°S and 36°W to 12°W.,-80,-76,-36,-12,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3054,"Antarctica - 76°S to 80°S, 12°W to 12°E (ST29-32)",Antarctica - 76°S to 80°S and 12°W to 12°E.,-80,-76,-12,12,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3055,"Antarctica - 76°S to 80°S, 12°W to 36°E (ST33-36)",Antarctica - 76°S to 80°S and 12°E to 36°E.,-80,-76,12,36,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3056,"Antarctica - 76°S to 80°S, 36°E to 60°E (ST37-40)",Antarctica - 76°S to 80°S and 36°E to 60°E.,-80,-76,36,60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3057,"Antarctica - 76°S to 80°S, 60°E to 84°E (ST41-44)",Antarctica - 76°S to 80°S and 60°E to 84°E.,-80,-76,60,84,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3058,"Antarctica - 76°S to 80°S, 84°E to 108°E (ST45-48)",Antarctica - 76°S to 80°S and 84°E to 108°E.,-80,-76,84,108,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3059,"Antarctica - 76°S to 80°S, 108°E to 132°E (ST49-52)",Antarctica - 76°S to 80°S and 108°E to 132°E.,-80,-76,108,132,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3060,"Antarctica - 76°S to 80°S, 132°E to 156°E (ST53-56)",Antarctica - 76°S to 80°S and 132°E to 156°E.,-80,-76,132,156,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3061,"Antarctica - 76°S to 80°S, 156°E to 180°E (ST57-60)",Antarctica - 76°S to 80°S and 156°E to 180°E.,-80,-76,156,180,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3062,"Antarctica - 80°S to 84°S, 180°W to 150°W (SU01-05)",Antarctica - 80°S to 84°S and 180°W to 150°W.,-84,-80,-180,-150,,,,,,Scientific Committee for Antarctic Research,OGP,2008/07/05,2008.045 2008.054,0
3063,"Antarctica - 80°S to 84°S, 150°W to 120°W (SU06-10)",Antarctica - 80°S to 84°S and 150°W to 120°W.,-84,-80,-150,-120,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3064,"Antarctica - 80°S to 84°S, 120°W to 90°W (SU11-15)",Antarctica - 80°S to 84°S and 120°W to 90°W.,-84,-80,-120,-90,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3065,"Antarctica - 80°S to 84°S, 90°W to 60°W (SU16-20)",Antarctica - 80°S to 84°S and 90°W to 60°W.,-84,-80,-90,-60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3066,"Antarctica - 80°S to 84°S, 60°W to 30°W (SU21-25)",Antarctica - 80°S to 84°S and 60°W to 30°W.,-84,-80,-60,-30,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3067,"Antarctica - 80°S to 84°S, 30°W to 0°W (SU26-30)",Antarctica - 80°S to 84°S and 30°W to 0°W.,-84,-80,-30,0,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3068,"Antarctica - 80°S to 84°S, 0°E to 30°E (SU31-35)",Antarctica - 80°S to 84°S and 0°E to 30°E.,-84,-80,0,30,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3069,"Antarctica - 80°S to 84°S, 30°E to 60°E (SU36-40)",Antarctica - 80°S to 84°S and 30°E to 60°E.,-84,-80,30,60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3070,"Antarctica - 80°S to 84°S, 60°E to 90°E (SU41-45)",Antarctica - 80°S to 84°S and 60°E to 90°E.,-84,-80,60,90,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3071,"Antarctica - 80°S to 84°S, 90°E to 120°E (SU46-50)",Antarctica - 80°S to 84°S and 90°E to 120°E.,-84,-80,90,120,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3072,"Antarctica - 80°S to 84°S, 120°E to 150°E (SU51-55)",Antarctica - 80°S to 84°S and 120°E to 150°E.,-84,-80,120,150,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3073,"Antarctica - 80°S to 84°S, 150°E to 180° (SU56-60)",Antarctica - 80°S to 84°S and 150°E to 180°E.,-84,-80,150,180,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3074,"Antarctica - 84°S to 88°S, 180°W to 120°W (SV01-10)",Antarctica - 84°S to 88°S and 180°W to 120°W.,-88,-84,-180,-120,,,,,,Scientific Committee for Antarctic Research,OGP,2008/07/05,2008.045 2008.054,0
3075,"Antarctica - 84°S to 88°S, 120°W to 60°W (SV11-20)",Antarctica - 84°S to 88°S and 120°W to 60°W.,-88,-84,-120,-60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3076,"Antarctica - 84°S to 88°S, 60°W to 0°W (SV21-30)",Antarctica - 84°S to 88°S and 60°W to 0°W.,-88,-84,-60,0,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3077,"Antarctica - 84°S to 88°S, 0°E to 60°E (SV31-40)",Antarctica - 84°S to 88°S and 0°E to 60°E.,-88,-84,0,60,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3078,"Antarctica - 84°S to 88°S, 60°E to 120°E (SV41-50)",Antarctica - 84°S to 88°S and 60°E to 120°E.,-88,-84,60,120,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3079,"Antarctica - 84°S to 88°S, 120°E to 180°E (SV51-60)",Antarctica - 84°S to 88°S and 120°E to 180°E.,-88,-84,120,180,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3080,"Antarctica - 88°S to 90°S, 180°W to 180°E (SW01-60)",Antarctica - 88°S to 90°S and 180°W to 180°E.,-90,-88,-180,180,,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3081,Antarctica - Transantarctic mountains north of 80°S,Antarctica - Transantarctic mountains north of 80°S.,-80,-70,150,175,,,,,,Scientific Committee for Antarctic Research (SCAR).,OGP,2008/06/23,2008.045,0
3082,Colombia region 1,Colombia - region I (north east). Onshore north of 9°48'N and east of 73°W.,9.8,12.51,-73,-71.06,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3083,Colombia region 2,Colombia - region II (north west). Onshore north of 9°24'N and west of 73°W.,9.4,11.59,-76.08,-73,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3084,Colombia region 3,Colombia - region III - onshore between 8°N and 9°24'N and west of 74°24'W.,8,9.4,-77.48,-74.4,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3085,Colombia region 4,Colombia - region IV - between 5°N and 9°24'N and between 74°24'W and 72°W.,5,9.4,-74.4,-72,,,,,,OGP,OGP,2011/03/28,2008.045 2011.021,0
3086,Colombia region 5,Colombia - region V - onshore between 5°N and 8°N and west of 74°24'W.,5,8,-77.91,-74.4,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3087,Colombia region 6,Colombia - region VI - onshore between 3°N and 5°N and west of 74°24'W.,3,5,-77.67,-74.4,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3088,Colombia region 7,Colombia - region VII (south west). Onshore south of 3°N and west of 74°W.,-1.12,3,-79.1,-74,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3089,Colombia region 8,"Colombia - region VIII (south east). South and east of a line from the intersection of the meridian of  74°W with the southern border, northwards to  3°N, 74°W, westwards to 3°'N, 74°24'W, northwards to 5°N, 74°24'W, eastwards to 5°N, 72°W, and then northwards to the intersection of the meridian of 72°W with the international border.",-4.24,7.1,-74.4,-66.87,,,,,,OGP,OGP,2011/05/09,2008.045 2011.021 2011.037,0
3090,Colombia - 78°35'W to 75°35'W,Colombia - onshore between 78°35'W and 75°35'W of Greenwich (4°30' W and 1°30' W of Bogota).,0.03,10.2,-78.58,-75.58,,,,,,OGP,OGP,2011/05/09,2008.045 2011.037,0
